STATION,avg_temp_f,max_temp_f,min_temp_f,total_precip_in,avg_wind,max_wind,YEAR
USS0014G01S,77.42391304347827,90.0,28.0,3.8000000000000003,,,2007
USS0014G02S,81.03260869565217,94.0,30.0,5.2,,,2007
USS0015B02S,74.83695652173913,94.0,35.0,3.2,,,2007
USS0015B09S,67.47826086956522,87.0,33.0,5.9,,,2007
USS0015B14S,69.29347826086956,87.0,30.0,4.6,,,2007
USS0015B21S,78.3586956521739,98.0,33.0,5.4,,,2007
USS0015C04S,78.53260869565217,95.0,34.0,3.5,,,2007
USS0015C06S,72.42391304347827,89.0,30.0,6.8,,,2007
USS0015C09S,71.72826086956522,89.0,27.0,5.8,,,2007
USS0015C16S,70.96739130434783,89.0,30.0,4.4,,,2007
USS0015D01S,73.52173913043478,90.0,29.0,2.3000000000000003,,,2007
USS0015D06S,75.32608695652173,92.0,21.0,3.0,,,2007
USS0015E02S,76.92391304347827,96.0,30.0,1.8,,,2007
USS0015E04S,77.1086956521739,95.0,27.0,2.7,,,2007
USS0015E08S,82.69565217391305,98.0,31.0,1.5,,,2007
USS0015E09S,76.44565217391305,91.0,32.0,3.3,,,2007
USS0015E11S,77.75,92.0,27.0,2.7,,,2007
USS0015F01S,80.44565217391305,96.0,33.0,4.300000000000001,,,2007
USS0015F04S,74.31521739130434,88.0,33.0,1.8,,,2007
USS0015F05S,71.21739130434783,85.0,28.0,2.8,,,2007
USS0015F06S,85.47826086956522,102.0,35.0,0.6,,,2007
USS0015F09S,80.3913043478261,94.0,36.0,1.1,,,2007
USS0015F14S,83.65217391304348,98.0,26.0,1.6,,,2007
USS0015G02S,79.56521739130434,92.0,30.0,3.0,,,2007
USS0016A04S,71.77173913043478,93.0,34.0,2.0,,,2007
USS0016A08S,71.30434782608695,89.0,40.0,5.7,,,2007
USS0016A10S,64.56521739130434,83.0,33.0,3.9000000000000004,,,2007
USS0016A12S,70.83695652173913,92.0,33.0,6.3,,,2007
USS0016A13S,63.96739130434783,84.0,33.0,0.0,,,2007
USS0016A14S,75.53260869565217,93.0,41.0,2.4000000000000004,15.617173913043478,83.44,2007
USS0016B14S,77.55434782608695,99.0,34.0,4.2,,,2007
USS0016C01S,81.07608695652173,100.0,31.0,2.1,,,2007
USS0016C02S,73.72826086956522,93.0,35.0,2.9,,,2007
USS0016C20S,73.8804347826087,97.0,30.0,3.4,,,2007
USS0016D08S,80.6086956521739,101.0,33.0,2.4,,,2007
USS0016D09S,77.41304347826087,95.0,35.0,2.8,,,2007
USS0016E05S,82.32608695652173,103.0,30.0,2.1,,,2007
USS0016E10S,75.1086956521739,92.0,27.0,1.8,,,2007
USS0016E11S,81.98913043478261,99.0,28.0,1.7000000000000002,,,2007
USS0016E14S,83.1413043478261,100.0,39.0,2.4000000000000004,,,2007
USS0016E18S,82.84782608695652,100.0,31.0,1.1,,,2007
USS0016F02S,74.3913043478261,90.0,34.0,2.6999999999999997,,,2007
USS0016F08S,79.21739130434783,93.0,34.0,1.7,,,2007
USS0016G01S,79.57608695652173,95.0,29.0,2.3,,,2007
USS0016G07S,87.29347826086956,104.0,32.0,0.7000000000000001,,,2007
USS0017B06S,73.71739130434783,93.0,40.0,2.6,,,2007
USW00004109,89.68604651162791,107.0,40.0,3.0399999999999996,1.4929347826086956,3.13,2007
USW00004110,86.75,103.0,39.0,0.41,7.294347826086957,26.62,2007
USW00004112,78.47191011235955,92.0,24.0,2.36,3.677582417582417,10.29,2007
USW00004114,86.17391304347827,100.0,37.0,2.12,4.798021978021978,9.62,2007
USW00004126,83.26373626373626,98.0,36.0,1.36,,,2007
USW00004127,86.75824175824175,100.0,37.0,1.46,,,2007
USW00024131,91.70652173913044,105.0,46.0,1.01,6.868586956521739,19.69,2007
USW00024133,86.08695652173913,101.0,39.0,1.0899999999999999,5.7894565217391305,22.59,2007
USW00024145,86.03260869565217,100.0,35.0,0.63,7.876153846153846,22.37,2007
USW00024149,88.3695652173913,108.0,45.0,1.17,4.884565217391304,10.29,2007
USW00024156,88.3913043478261,102.0,36.0,2.82,7.7370652173913035,22.82,2007
USW00094143,88.63934426229508,102.0,35.0,1.1700000000000002,,,2007
USW00094178,89.30434782608695,105.0,40.0,0.56,9.67021978021978,31.32,2007
USW00094182,78.1304347826087,96.0,30.0,1.5799999999999998,4.26989010989011,10.29,2007
USW00094194,84.8409090909091,99.0,37.0,1.3,6.70593023255814,17.0,2007
USC00100010,84.71739130434783,100.0,32.0,0.22,,,2008
USC00100218,87.16129032258064,94.0,44.0,0.3,,,2008
USC00100227,88.20967741935483,96.0,41.0,0.53,,,2008
USC00100375,86.3225806451613,95.0,41.0,0.16999999999999998,,,2008
USC00100448,87.79347826086956,102.0,38.0,0.63,,,2008
USC00100470,80.20652173913044,92.0,31.0,1.54,,,2008
USC00100528,80.59677419354838,103.0,33.0,5.21,,,2008
USC00100667,78.6304347826087,99.0,39.0,3.6,,,2008
USC00100803,82.23913043478261,94.0,27.0,2.36,,,2008
USC00100915,83.46428571428571,96.0,33.0,0.94,,,2008
USC00101017,83.43478260869566,100.0,32.0,1.6400000000000001,,,2008
USC00101018,93.3103448275862,106.0,39.0,1.93,,,2008
USC00101024,,,,0.8200000000000001,,,2008
USC00101079,80.73684210526316,101.0,39.0,1.76,,,2008
USC00101180,90.81521739130434,107.0,36.0,0.75,,,2008
USC00101195,91.01333333333334,106.0,40.0,0.35,,,2008
USC00101220,84.01086956521739,96.0,36.0,0.9199999999999999,,,2008
USC00101252,76.43333333333334,91.0,37.0,0.53,,,2008
USC00101363,76.5,97.0,37.0,3.77,,,2008
USC00101408,89.3695652173913,104.0,36.0,1.11,,,2008
USC00101514,77.90217391304348,94.0,29.0,2.53,,,2008
USC00101551,85.5934065934066,98.0,33.0,1.1600000000000001,,,2008
USC00101636,,,,0.04,,,2008
USC00101671,78.3132530120482,100.0,27.0,1.09,,,2008
USC00101956,76.98795180722891,96.0,37.0,4.37,,,2008
USC00102159,76.53260869565217,97.0,33.0,4.6,,,2008
USC00102187,88.02197802197803,102.0,33.0,1.45,,,2008
USC00102260,81.90217391304348,94.0,33.0,1.03,,,2008
USC00102444,85.85714285714286,98.0,41.0,0.95,,,2008
USC00102577,75.66129032258064,89.0,27.0,2.4,,,2008
USC00102676,75.79347826086956,86.0,28.0,1.96,,,2008
USC00102707,81.6413043478261,94.0,30.0,0.7,,,2008
USC00102845,83.80434782608695,105.0,37.0,4.32,,,2008
USC00102875,78.73913043478261,97.0,26.0,5.7,,,2008
USC00102892,76.80434782608695,99.0,32.0,5.3,,,2008
USC00102942,87.56521739130434,101.0,38.0,1.42,,,2008
USC00103108,84.48484848484848,95.0,32.0,0.2,,,2008
USC00103143,84.33695652173913,100.0,38.0,8.03,,,2008
USC00103297,83.83695652173913,99.0,33.0,0.78,,,2008
USC00103448,86.31521739130434,101.0,31.0,1.52,,,2008
USC00103554,80.31521739130434,93.0,31.0,2.83,,,2008
USC00103558,76.56363636363636,93.0,30.0,0.9299999999999999,,,2008
USC00103631,93.33928571428571,109.0,41.0,0.44999999999999996,,,2008
USC00103732,84.51764705882353,98.0,29.0,0.97,,,2008
USC00103760,89.64444444444445,105.0,41.0,0.25,,,2008
USC00103771,68.16666666666667,89.0,33.0,1.85,,,2008
USC00103932,90.3586956521739,106.0,39.0,0.3,,,2008
USC00103940,84.75409836065573,93.0,40.0,0.0,,,2008
USC00103964,88.30645161290323,95.0,34.0,0.31,,,2008
USC00104140,85.41304347826087,100.0,35.0,1.52,,,2008
USC00104150,74.0,98.0,32.0,7.09,,,2008
USC00104295,83.06593406593407,99.0,32.0,2.12,,,2008
USC00104318,93.70370370370371,108.0,40.0,0.9,,,2008
USC00104384,82.79347826086956,94.0,33.0,0.06,,,2008
USC00104442,82.68181818181819,99.0,28.0,1.3900000000000001,,,2008
USC00104455,85.25274725274726,97.0,32.0,0.43000000000000005,,,2008
USC00104456,77.8913043478261,90.0,29.0,2.8499999999999996,,,2008
USC00104598,74.0327868852459,86.0,26.0,2.3200000000000003,,,2008
USC00104670,89.52173913043478,105.0,11.0,0.5,,,2008
USC00104793,87.08695652173913,106.0,40.0,4.24,,,2008
USC00104831,78.11363636363636,97.0,35.0,5.69,,,2008
USC00104845,77.94565217391305,89.0,28.0,0.42000000000000004,,,2008
USC00105015,85.27173913043478,104.0,34.0,2.79,,,2008
USC00105177,78.42391304347827,92.0,26.0,0.9,,,2008
USC00105275,80.40217391304348,92.0,31.0,2.07,,,2008
USC00105462,80.16304347826087,92.0,29.0,1.48,,,2008
USC00105567,83.87931034482759,98.0,34.0,0.48,,,2008
USC00105678,89.89285714285714,99.0,40.0,0.21000000000000002,,,2008
USC00105685,83.1195652173913,97.0,29.0,1.78,,,2008
USC00105708,77.45054945054945,91.0,30.0,2.65,,,2008
USC00105716,85.8695652173913,96.0,30.0,1.1,,,2008
USC00105897,82.66292134831461,97.0,31.0,2.38,,,2008
USC00105980,84.6304347826087,103.0,30.0,0.36000000000000004,,,2008
USC00106152,80.3913043478261,103.0,31.0,4.05,,,2008
USC00106250,86.11111111111111,99.0,26.0,1.46,,,2008
USC00106305,89.3804347826087,103.0,39.0,0.99,,,2008
USC00106388,80.1195652173913,95.0,29.0,5.45,,,2008
USC00106424,78.18478260869566,106.0,29.0,3.26,,,2008
USC00106542,83.1086956521739,98.0,33.0,1.3,,,2008
USC00106586,88.97826086956522,105.0,31.0,1.03,,,2008
USC00106844,88.80434782608695,100.0,41.0,0.63,,,2008
USC00106877,84.02173913043478,99.0,34.0,0.51,,,2008
USC00106891,87.42391304347827,101.0,41.0,0.35,,,2008
USC00107040,81.93478260869566,95.0,30.0,0.25,,,2008
USC00107046,77.06521739130434,100.0,32.0,6.58,,,2008
USC00107188,76.95744680851064,100.0,32.0,1.75,,,2008
USC00107208,85.21739130434783,99.0,31.0,0.8200000000000001,,,2008
USC00107210,87.27173913043478,98.0,35.0,0.8099999999999999,,,2008
USC00107264,80.33333333333333,102.0,3.0,3.5100000000000002,,,2008
USC00107301,77.07142857142857,102.0,32.0,3.5,,,2008
USC00107320,77.6086956521739,96.0,32.0,6.33,,,2008
USC00107346,85.08695652173913,96.0,32.0,1.86,,,2008
USC00107386,79.90217391304348,100.0,32.0,4.73,,,2008
USC00107561,,,,4.67,,,2008
USC00107563,75.4888888888889,94.0,28.0,4.32,,,2008
USC00107644,80.33928571428571,95.0,32.0,0.89,,,2008
USC00107648,84.20652173913044,99.0,35.0,0.29,,,2008
USC00107673,83.51086956521739,99.0,31.0,0.33,,,2008
USC00107689,83.52380952380952,92.0,40.0,0.16,,,2008
USC00107706,90.04347826086956,108.0,40.0,2.4899999999999998,,,2008
USC00107808,88.51612903225806,99.0,34.0,0.05,,,2008
USC00108022,80.27906976744185,91.0,31.0,0.71,,,2008
USC00108062,79.34065934065934,103.0,38.0,4.44,,,2008
USC00108080,82.04347826086956,97.0,33.0,1.53,,,2008
USC00108137,78.77173913043478,99.0,33.0,6.03,,,2008
USC00108246,85.30434782608695,105.0,34.0,4.89,,,2008
USC00108380,86.5125,100.0,34.0,0.28,,,2008
USC00108395,85.72826086956522,98.0,38.0,1.1300000000000001,,,2008
USC00108412,75.85714285714286,90.0,30.0,1.38,,,2008
USC00108535,82.62962962962963,94.0,27.0,0.8,,,2008
USC00108604,80.07608695652173,93.0,30.0,2.11,,,2008
USC00108676,73.03571428571429,90.0,25.0,0.0,,,2008
USC00108928,89.42222222222222,108.0,40.0,0.79,,,2008
USC00108937,80.03296703296704,95.0,30.0,2.32,,,2008
USC00109000,83.54347826086956,97.0,34.0,2.15,,,2008
USC00109065,77.80555555555556,89.0,32.0,1.56,,,2008
USC00109293,88.19565217391305,104.0,36.0,0.63,,,2008
USC00109303,83.33695652173913,96.0,35.0,1.52,,,2008
USC00109498,75.85057471264368,96.0,34.0,5.45,,,2008
USC00109560,75.57142857142857,92.0,19.0,0.9,,,2008
USC00109638,90.20879120879121,103.0,37.0,2.08,,,2008
USC00109698,85.83333333333333,97.0,30.0,1.5,,,2008
USC00109846,74.23913043478261,97.0,32.0,3.97,,,2008
USC00109963,86.8913043478261,105.0,37.0,3.87,,,2008
USR0000I3MI,76.08695652173913,89.0,30.0,0.0,,,2008
USR0000IARC,83.98913043478261,97.0,27.0,0.0,,,2008
USR0000IBAS,71.65217391304348,87.0,25.0,0.0,,,2008
USR0000IBEA,70.6413043478261,86.0,22.0,0.0,,,2008
USR0000IBOF,78.3804347826087,102.0,37.0,0.0,,,2008
USR0000IBON,76.93478260869566,89.0,27.0,0.0,,,2008
USR0000IBRA,86.34782608695652,101.0,32.0,0.0,,,2008
USR0000IBUL,83.21739130434783,99.0,28.0,0.0,,,2008
USR0000ICAN,62.75,77.0,18.0,0.0,,,2008
USR0000ICHL,84.43478260869566,99.0,33.0,0.0,,,2008
USR0000ICOP,71.3913043478261,84.0,15.0,0.0,,,2008
USR0000ICRY,83.5,97.0,32.0,0.0,,,2008
USR0000IDEA,83.45652173913044,98.0,35.0,0.0,,,2008
USR0000IDEN,83.8913043478261,109.0,40.0,0.0,,,2008
USR0000IDEP,81.1195652173913,94.0,29.0,0.0,,,2008
USR0000IDER,79.70652173913044,96.0,32.0,0.0,,,2008
USR0000IDIA,69.91044776119404,88.0,-32.0,0.0,,,2008
USR0000IEAG,74.19047619047619,97.0,35.0,0.0,,,2008
USR0000IEZR,74.65217391304348,89.0,27.0,0.0,,,2008
USR0000IFEN,86.69565217391305,105.0,37.0,0.0,,,2008
USR0000IFIS,74.51086956521739,98.0,31.0,0.0,,,2008
USR0000IFLE,77.29347826086956,92.0,27.0,0.0,,,2008
USR0000IFLI,85.34782608695652,97.0,32.0,0.0,,,2008
USR0000IGAS,79.66304347826087,92.0,27.0,0.0,,,2008
USR0000IGOO,81.45652173913044,97.0,33.0,0.0,,,2008
USR0000IGRA,80.46739130434783,94.0,29.0,0.0,,,2008
USR0000IGRL,76.41304347826087,89.0,26.0,0.0,,,2008
USR0000IHPK,69.8804347826087,85.0,20.0,0.0,,,2008
USR0000IHSB,82.58695652173913,101.0,32.0,0.0,,,2008
USR0000IIND,87.3913043478261,101.0,35.0,0.0,,,2008
USR0000IISP,77.21739130434783,91.0,26.0,0.0,,,2008
USR0000IKEL,85.49350649350649,103.0,37.0,0.0,,,2008
USR0000IKRI,79.27173913043478,94.0,32.0,0.0,,,2008
USR0000ILCR,85.06521739130434,100.0,33.0,0.0,,,2008
USR0000ILEA,78.06521739130434,92.0,29.0,0.0,,,2008
USR0000ILIN,68.68131868131869,92.0,25.0,0.0,,,2008
USR0000ILIT,81.66304347826087,100.0,32.0,0.0,,,2008
USR0000ILOD,73.81521739130434,90.0,27.0,0.0,,,2008
USR0000ILUC,89.91304347826087,107.0,38.0,0.0,,,2008
USR0000IMHO,91.05434782608695,108.0,37.0,0.0,,,2008
USR0000IMOD,80.94285714285714,91.0,39.0,0.0,,,2008
USR0000IMOL,77.8695652173913,90.0,29.0,0.0,,,2008
USR0000IMOO,86.71739130434783,106.0,36.0,0.0,,,2008
USR0000IMUL,78.95652173913044,92.0,26.0,0.0,,,2008
USR0000INOR,79.42391304347827,94.0,26.0,0.0,,,2008
USR0000INUC,73.96739130434783,100.0,30.0,0.0,,,2008
USR0000IOHI,79.15217391304348,92.0,29.0,0.0,,,2008
USR0000IPCK,84.15217391304348,97.0,29.0,0.0,,,2008
USR0000IPCN,76.59782608695652,90.0,27.0,0.0,,,2008
USR0000IPCR,77.9047619047619,89.0,39.0,0.0,,,2008
USR0000IPIE,78.97826086956522,103.0,32.0,0.0,,,2008
USR0000IPIN,78.96739130434783,95.0,30.0,0.0,,,2008
USR0000IPIT,92.66304347826087,113.0,44.0,0.0,,,2008
USR0000IPOB,84.1086956521739,99.0,30.0,0.0,,,2008
USR0000IPOT,80.47826086956522,106.0,32.0,0.0,,,2008
USR0000IPOW,82.21739130434783,103.0,32.0,0.0,,,2008
USR0000IPRL,76.81521739130434,101.0,31.0,0.0,,,2008
USR0000IRAF,87.07608695652173,102.0,34.0,0.0,,,2008
USR0000IRED,79.67391304347827,98.0,28.0,0.0,,,2008
USR0000IROA,68.17391304347827,81.0,21.0,0.0,,,2008
USR0000IROC,86.84782608695652,102.0,34.0,0.0,,,2008
USR0000IROU,72.65306122448979,89.0,34.0,0.0,,,2008
USR0000ISAD,70.71014492753623,90.0,32.0,0.0,,,2008
USR0000ISAL,80.6195652173913,94.0,32.0,0.0,,,2008
USR0000ISHO,77.8695652173913,106.0,32.0,0.0,,,2008
USR0000ISKI,78.04347826086956,96.0,-32.0,0.0,,,2008
USR0000ISKU,79.21739130434783,97.0,29.0,0.0,,,2008
USR0000ISLA,89.52173913043478,110.0,42.0,0.0,,,2008
USR0000ISNA,81.40217391304348,97.0,32.0,0.0,,,2008
USR0000ISPA,83.54347826086956,97.0,30.0,0.0,,,2008
USR0000ISTN,75.52173913043478,88.0,25.0,0.0,,,2008
USR0000ITEA,78.44565217391305,95.0,30.0,0.0,,,2008
USR0000ITOW,84.67391304347827,103.0,30.0,0.0,,,2008
USR0000ITRA,80.91304347826087,96.0,30.0,0.0,,,2008
USR0000ITRI,80.76086956521739,96.0,29.0,0.0,,,2008
USR0000ITWI,90.02173913043478,106.0,37.0,0.0,,,2008
USR0000IWEI,82.93478260869566,99.0,32.0,0.0,,,2008
USR0000MHHS,66.2,79.0,31.0,0.0,,,2008
USS0011E10S,78.0,92.0,27.0,3.4,,,2008
USS0011E36S,71.56521739130434,84.0,26.0,6.2,,,2008
USS0011E37S,75.54347826086956,89.0,31.0,2.1,,,2008
USS0011F02S,77.53260869565217,90.0,28.0,4.4,,,2008
USS0011F11S,76.82608695652173,88.0,27.0,2.6,,,2008
USS0011G01S,76.19565217391305,89.0,30.0,4.4,,,2008
USS0011G05S,76.31521739130434,89.0,24.0,2.9,,,2008
USS0011G06S,76.32608695652173,87.0,27.0,2.9,,,2008
USS0011G30S,75.48913043478261,88.0,21.0,3.2,,,2008
USS0011G32S,69.53846153846153,81.0,22.0,4.2,,,2008
USS0011G33S,75.80434782608695,88.0,22.0,2.3000000000000003,,,2008
USS0012G17S,76.40217391304348,88.0,29.0,1.3,,,2008
USS0012G18S,79.19565217391305,91.0,28.0,2.1,,,2008
USS0013D16S,73.90217391304348,89.0,26.0,3.6,,,2008
USS0013D22S,66.93478260869566,82.0,20.0,4.4,,,2008
USS0013E06S,77.0,91.0,26.0,1.7,,,2008
USS0013E16S,66.68478260869566,80.0,23.0,3.7,,,2008
USS0013E18S,64.98913043478261,78.0,17.0,2.2,,,2008
USS0013E27S,71.32608695652173,83.0,26.0,2.9,,,2008
USS0013F03S,70.8695652173913,83.0,23.0,1.5,,,2008
USS0013F04S,76.29347826086956,89.0,24.0,0.7000000000000001,,,2008
USS0013F09S,75.43478260869566,89.0,28.0,0.2,,,2008
USS0013F13S,65.92391304347827,78.0,17.0,2.9000000000000004,,,2008
USS0013G01S,69.55434782608695,82.0,25.0,4.1,,,2008
USS0014C04S,68.58695652173913,87.0,24.0,8.2,,,2008
USS0014C05S,71.40217391304348,92.0,26.0,8.700000000000001,,,2008
USS0014E01S,65.93478260869566,78.0,21.0,2.1,,,2008
USS0014E04S,69.53260869565217,82.0,26.0,2.0,,,2008
USS0014F02S,75.51086956521739,86.0,20.0,0.8,,,2008
USS0014F03S,70.3586956521739,82.0,25.0,2.0,,,2008
USS0014F04S,66.0,79.0,21.0,2.6,,,2008
USS0014F08S,66.47826086956522,78.0,24.0,0.7,,,2008
USS0014F11S,78.1304347826087,90.0,28.0,0.4,,,2008
USS0014F12S,67.58695652173913,82.0,18.0,1.6,,,2008
USS0014F16S,74.93478260869566,88.0,25.0,0.4,,,2008
USS0014F17S,77.79347826086956,92.0,25.0,2.1,,,2008
USS0014F19S,77.79347826086956,91.0,25.0,1.4000000000000001,,,2008
USS0014G01S,74.26086956521739,87.0,24.0,2.4,,,2008
USS0014G02S,77.70652173913044,91.0,26.0,3.5,,,2008
USS0015B02S,69.71739130434783,93.0,29.0,6.300000000000001,,,2008
USS0015B09S,62.77173913043478,85.0,26.0,9.4,,,2008
USS0015B14S,64.53260869565217,86.0,22.0,11.7,,,2008
USS0015B21S,73.1413043478261,94.0,32.0,9.6,,,2008
USS0015C04S,74.45652173913044,97.0,28.0,8.3,,,2008
USS0015C06S,69.30434782608695,92.0,25.0,10.7,,,2008
USS0015C09S,67.06521739130434,87.0,22.0,10.7,,,2008
USS0015C16S,65.8695652173913,87.0,22.0,10.4,,,2008
USS0015D01S,69.32608695652173,86.0,24.0,2.7,,,2008
USS0015D06S,71.03260869565217,89.0,23.0,7.8,,,2008
USS0015E02S,72.82608695652173,89.0,23.0,3.8000000000000003,,,2008
USS0015E04S,73.67391304347827,88.0,24.0,2.4,,,2008
USS0015E08S,78.26086956521739,94.0,27.0,1.2000000000000002,,,2008
USS0015E09S,70.96739130434783,87.0,25.0,2.9,,,2008
USS0015E11S,73.72826086956522,88.0,24.0,3.2,,,2008
USS0015F01S,76.77173913043478,92.0,27.0,1.4,,,2008
USS0015F04S,69.66304347826087,83.0,26.0,2.3,,,2008
USS0015F05S,67.18478260869566,82.0,20.0,2.7,,,2008
USS0015F06S,81.03260869565217,99.0,27.0,0.9,,,2008
USS0015F09S,75.97826086956522,91.0,31.0,0.8,,,2008
USS0015F14S,77.8695652173913,94.0,26.0,2.3000000000000003,,,2008
USS0015G02S,76.09782608695652,88.0,29.0,1.8,,,2008
USS0016A04S,66.02173913043478,90.0,26.0,5.800000000000001,,,2008
USS0016A08S,64.80434782608695,86.0,34.0,8.6,,,2008
USS0016A10S,61.09782608695652,82.0,26.0,5.3,,,2008
USS0016A12S,67.02173913043478,90.0,27.0,13.0,,,2008
USS0016A13S,57.70454545454545,80.0,25.0,0.0,,,2008
USS0016A14S,72.03260869565217,94.0,34.0,3.3000000000000003,28.46021739130435,89.92,2008
USS0016B14S,72.30434782608695,96.0,29.0,9.3,,,2008
USS0016C01S,77.95652173913044,99.0,34.0,6.6,,,2008
USS0016C02S,70.1304347826087,94.0,30.0,5.9,,,2008
USS0016C20S,65.48913043478261,87.0,23.0,6.8,,,2008
USS0016D08S,76.32608695652173,94.0,28.0,2.1,,,2008
USS0016D09S,72.58695652173913,89.0,28.0,3.8000000000000003,,,2008
USS0016E05S,78.5,95.0,26.0,3.7,,,2008
USS0016E10S,70.6086956521739,87.0,23.0,2.2,,,2008
USS0016E11S,77.30434782608695,93.0,29.0,2.9,,,2008
USS0016E14S,78.3586956521739,95.0,34.0,3.1,,,2008
USS0016E18S,79.01086956521739,97.0,31.0,1.7000000000000002,,,2008
USS0016F02S,70.68478260869566,86.0,30.0,1.6,,,2008
USS0016F08S,75.33695652173913,89.0,30.0,1.5,,,2008
USS0016G01S,75.67391304347827,89.0,29.0,2.0,,,2008
USS0016G07S,83.53260869565217,98.0,30.0,0.7,,,2008
USS0017B06S,69.83695652173913,90.0,33.0,5.8,,,2008
USW00004109,85.75555555555556,103.0,38.0,5.67,1.515777777777778,3.58,2008
USW00004110,84.43478260869566,101.0,35.0,0.6,8.349891304347826,21.03,2008
USW00004112,74.66279069767442,87.0,24.0,2.0,3.685697674418605,6.93,2008
USW00004114,83.1413043478261,96.0,32.0,0.9,5.421847826086957,12.3,2008
USW00004126,79.54347826086956,92.0,29.0,0.99,,,2008
USW00004127,83.73913043478261,98.0,34.0,0.33,,,2008
USW00024131,88.3695652173913,105.0,39.0,0.79,7.240760869565217,18.12,2008
USW00024133,82.75,97.0,34.0,0.64,6.985543478260869,18.34,2008
USW00024145,84.1086956521739,97.0,33.0,0.92,9.02804347826087,22.59,2008
USW00024149,86.01086956521739,108.0,43.0,1.74,5.303369565217391,12.08,2008
USW00024151,87.98863636363636,99.0,28.0,0.5800000000000001,,,2008
USW00024156,85.42391304347827,99.0,36.0,0.97,9.324347826086957,22.37,2008
USW00094143,84.97826086956522,98.0,28.0,0.22,,,2008
USW00094178,86.16304347826087,101.0,26.0,1.56,10.565164835164834,19.91,2008
USW00094182,74.20652173913044,89.0,28.0,2.23,4.379021739130435,12.75,2008
USW00094194,81.70652173913044,93.0,32.0,1.73,7.372222222222222,19.46,2008
US1IDAD0002,,,,6.71,,,2009
US1IDAD0004,,,,1.31,,,2009
US1IDAD0005,,,,3.83,,,2009
US1IDAD0006,,,,2.1,,,2009
US1IDAD0007,,,,2.18,,,2009
US1IDAD0008,,,,6.45,,,2009
US1IDAD0009,,,,5.69,,,2009
US1IDAD0011,,,,3.6,,,2009
US1IDAD0012,,,,5.32,,,2009
US1IDAD0013,,,,1.47,,,2009
US1IDAD0014,,,,1.69,,,2009
US1IDBD0001,,,,4.03,,,2009
US1IDBG0001,,,,1.22,,,2009
US1IDBK0001,,,,6.35,,,2009
US1IDBL0001,,,,0.37,,,2009
US1IDBR0001,,,,3.38,,,2009
US1IDBR0002,,,,4.26,,,2009
US1IDBR0003,,,,3.31,,,2009
US1IDBR0004,,,,0.47,,,2009
US1IDBR0008,,,,3.91,,,2009
US1IDBR0009,,,,3.84,,,2009
US1IDBR0013,,,,4.82,,,2009
US1IDBR0014,,,,0.5800000000000001,,,2009
US1IDBS0001,,,,4.63,,,2009
US1IDBT0002,,,,4.9,,,2009
US1IDBV0003,,,,5.2700000000000005,,,2009
US1IDBV0006,,,,1.73,,,2009
US1IDBW0002,,,,2.4299999999999997,,,2009
US1IDBW0003,,,,5.37,,,2009
US1IDCR0001,,,,6.35,,,2009
US1IDCW0001,,,,3.29,,,2009
US1IDCW0003,,,,2.3000000000000003,,,2009
US1IDCW0004,,,,2.92,,,2009
US1IDCY0001,,,,2.42,,,2009
US1IDCY0002,,,,3.2600000000000002,,,2009
US1IDCY0005,,,,2.16,,,2009
US1IDEL0001,,,,3.78,,,2009
US1IDFM0002,,,,3.67,,,2009
US1IDGD0001,,,,2.02,,,2009
US1IDID0001,,,,7.25,,,2009
US1IDID0002,,,,7.27,,,2009
US1IDID0003,,,,5.86,,,2009
US1IDID0004,,,,4.2700000000000005,,,2009
US1IDKT0001,,,,4.140000000000001,,,2009
US1IDKT0002,,,,1.91,,,2009
US1IDKT0003,,,,6.03,,,2009
US1IDKT0004,,,,4.2,,,2009
US1IDKT0005,,,,3.68,,,2009
US1IDKT0006,,,,3.39,,,2009
US1IDKT0008,,,,3.63,,,2009
US1IDLM0001,,,,3.88,,,2009
US1IDLT0001,,,,3.67,,,2009
US1IDLT0002,,,,3.71,,,2009
US1IDLT0003,,,,2.32,,,2009
US1IDLT0004,,,,3.95,,,2009
US1IDLT0005,,,,1.98,,,2009
US1IDLT0006,,,,2.89,,,2009
US1IDMD0001,,,,4.42,,,2009
US1IDMD0002,,,,3.31,,,2009
US1IDON0001,,,,6.43,,,2009
US1IDOW0001,,,,3.32,,,2009
US1IDPW0001,,,,5.34,,,2009
US1IDPW0003,,,,5.93,,,2009
US1IDTF0001,,,,4.53,,,2009
US1IDTF0002,,,,3.19,,,2009
US1IDTF0003,,,,0.99,,,2009
USC00100010,82.19565217391305,99.0,35.0,5.79,,,2009
USC00100218,80.18032786885246,98.0,41.0,6.08,,,2009
USC00100375,84.25806451612904,94.0,39.0,0.78,,,2009
USC00100448,86.6413043478261,102.0,42.0,1.6,,,2009
USC00100470,73.32692307692308,90.0,36.0,6.96,,,2009
USC00100528,82.21428571428571,96.0,34.0,1.64,,,2009
USC00100667,78.70652173913044,100.0,31.0,2.38,,,2009
USC00100803,76.37704918032787,96.0,29.0,5.3100000000000005,,,2009
USC00100915,81.08988764044943,97.0,40.0,6.84,,,2009
USC00101017,81.78260869565217,100.0,39.0,5.5200000000000005,,,2009
USC00101018,86.47252747252747,105.0,42.0,2.03,,,2009
USC00101024,,,,3.41,,,2009
USC00101079,83.0,94.0,32.0,0.05,,,2009
USC00101180,89.31521739130434,107.0,48.0,3.22,,,2009
