FIRE_YEAR,COUNTY,fire_count,total_acres,max_fire_size,YEAR,avg_temp_f,max_temp_f,min_temp_f,total_precip_in,avg_wind,max_wind,fire_occurred,large_fire
2009,Valley,30,5.45,0.5,2009,76.97564893547042,93.89795918367346,33.76190476190476,3.849281767955801,5.966241519177397,19.996153846153845,1,0
2009,Washington,1,422.0,422.0,2009,76.97564893547042,93.89795918367346,33.76190476190476,3.849281767955801,5.966241519177397,19.996153846153845,1,0
2010,Ada,69,7136.6,4675.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Adams,0,0.5,0.2,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Bannock,10,8.5,2.7,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Benewah,0,0.71,0.25,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Bingham,10,14448.3,14058.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Blaine,10,7497.3,7261.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Boise,4,1345.1,887.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Bonner,0,13.52,6.8,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Bonneville,5,1865.2,1782.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Boundary,0,12.25,3.5,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Butte,5,109176.0,108855.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Camas,1,140.0,140.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Canyon,2,1.5,1.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Caribou,1,0.1,0.1,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Cassia,15,10646.0,4388.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Clark,1,1.2,1.2,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Clearwater,0,41.58,23.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Custer,4,3.2,2.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Elmore,179,326563.1,306113.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Franklin,2,2.2,2.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Fremont,3,329.0,173.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Gem,6,28.0,22.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Gooding,9,6046.4,2981.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Idaho,1,1199.3100000000002,1066.4,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Jefferson,3,34.6,31.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Jerome,9,109.4,51.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Kootenai,0,2.1,0.5,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Latah,1,13.98,6.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Lemhi,2,0.2,0.1,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Lewis,0,23.95,12.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Lincoln,8,7972.8,5559.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Minidoka,3,293.0,187.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Nez Perce,1,580.54,572.99,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Oneida,3,0.9,0.5,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Owyhee,39,79487.7,29508.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Payette,2,29.0,28.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,0
2010,Power,6,24968.6,12474.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Shoshone,0,10.45,7.2,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2010,Twin Falls,14,18950.0,13745.0,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,1,1
2010,Valley,0,5.4,2.3,2010,76.05709977605326,92.5,31.15753424657534,3.350402144772118,13.150661032807772,22.891111111111112,0,0
2013,Ada,115,5695.400000000001,1064.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Adams,4,5.05,4.2,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Bannock,11,1318.7,925.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Bear Lake,2,2.1,2.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Benewah,16,3.36,0.71,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Bingham,6,154.9,89.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Blaine,10,111635.9,111497.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Boise,17,5.1000000000000005,2.7,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Bonner,29,7.4,2.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Bonneville,5,305.5,225.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Boundary,14,13.2,11.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Butte,4,32.6,31.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Camas,5,30532.4,23389.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Canyon,1,0.3,0.3,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Caribou,5,1148.4,1142.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Cassia,9,1509.9,746.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Clark,1,0.1,0.1,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Clearwater,65,1341.64,1100.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Custer,2,0.2,0.1,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Elmore,52,159466.3,135231.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Gem,11,223.86,148.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Gooding,21,8548.6,3462.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Idaho,28,911.67,388.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Jefferson,1,2.4,2.4,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Jerome,14,14360.4,9499.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Kootenai,23,92.0,48.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Latah,10,3.85,1.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Lemhi,5,71.7,68.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Lewis,10,10.45,8.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Lincoln,22,26494.2,14404.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Madison,2,58.2,50.3,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Minidoka,1,0.1,0.1,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Nez Perce,7,732.7,350.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Oneida,7,15.0,10.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Owyhee,47,33973.7,5681.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Payette,3,192.1,187.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Power,4,13.9,11.8,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Shoshone,14,4.01,0.7,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Twin Falls,14,6943.0,3028.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,1
2013,Valley,30,12.33,6.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2013,Washington,3,57.5,53.0,2013,81.34889152828535,95.67669172932331,32.7593984962406,2.127363896848138,4.318490826702034,8.533,1,0
2014,Ada,167,643.5,186.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Adams,45,131.09,44.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Bannock,10,397.5,381.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Bear Lake,18,4.7,3.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Benewah,11,5.6499999999999995,2.4,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Bingham,9,246.8,116.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Blaine,14,742.5500000000001,728.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Boise,87,10446.5,8690.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,1
2014,Bonner,25,67.39999999999999,58.5,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Bonneville,13,448.1,189.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Boundary,21,6.3,1.8,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Butte,4,0.4,0.1,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Camas,4,1.31,0.89,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Canyon,3,1222.1,1206.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,1
2014,Caribou,2,66.1,66.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Cassia,12,1343.7,1198.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,1
2014,Clark,1,17.0,17.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Clearwater,84,206.28,156.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Custer,17,467.9500000000001,384.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Elmore,21,3676.75,3073.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,1
2014,Fremont,2,0.2,0.1,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Gem,13,965.12,724.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Gooding,1,3.0,3.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Idaho,216,53752.78,16278.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,1
2014,Jefferson,1,2.7,2.7,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Jerome,8,59.7,39.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Kootenai,36,208.8,121.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Latah,21,12.15,5.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Lemhi,33,521.39,470.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Lewis,3,5.9,5.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Lincoln,17,42927.6,33867.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,1
2014,Madison,1,8.0,8.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Nez Perce,6,65224.34,65200.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,1
2014,Oneida,6,329.5,324.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Owyhee,20,749.6,274.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Payette,3,9.6,8.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Power,2,91.4,87.4,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Shoshone,71,461.22,131.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Teton,4,0.4,0.1,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Twin Falls,11,730.9,354.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Valley,102,235.37,92.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2014,Washington,15,348.52,286.0,2014,77.76235570226495,93.69961977186311,32.836501901140686,3.1108933717579252,5.0062236333460595,10.148421052631578,1,0
2015,Ada,46,231.3,70.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Adams,8,19.69,9.3,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Bannock,3,0.5,0.3,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Bear Lake,2,110.0,83.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Benewah,12,74.3,34.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Bingham,3,4.5,2.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Blaine,10,4771.8,4759.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Boise,16,6282.67,5963.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Bonner,49,115.52,50.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Bonneville,2,3.6,2.2,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Boundary,22,36.21,24.5,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Butte,2,4.1,4.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Camas,2,125.5,125.3,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Canyon,3,58.2,58.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Caribou,4,60.8,40.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Cassia,13,3.4,1.4,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Clark,2,148.3,148.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Clearwater,40,6212.32,6200.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Custer,1,5.0,5.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Elmore,22,3855.2,1494.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Fremont,1,452.0,452.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Gem,7,10942.5,10845.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Gooding,2,12.1,12.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Idaho,27,56330.0,41195.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Jefferson,1,1.6,1.6,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Jerome,4,3.3,1.9,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Kootenai,30,255.4,135.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Latah,7,895.7,850.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Lemhi,5,1.6,0.8,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Lewis,2,3971.0,3913.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Lincoln,8,4949.8,2437.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Madison,2,2.8000000000000003,2.7,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Nez Perce,1,2.0,2.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Oneida,5,11.4,9.7,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Owyhee,33,297094.7,283180.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Payette,4,333.6,318.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Power,2,15.2,15.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Shoshone,15,2289.0,1522.7,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
2015,Twin Falls,6,68.1,33.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Valley,14,23.049999999999997,11.5,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,0
2015,Washington,4,4596.0,2056.0,2015,80.50354209001985,97.0754716981132,36.052830188679245,1.970195530726257,4.861438938866976,10.321428571428571,1,1
